generacion,tipo,numero,genero,nacionalidad,promedio,actividad,materias,altura,peso
2021,U,12602,F,EXT,72.2,Ninguna,6,157.6,79.7
2021,P,12603,F,MEX,87.1,Cultura,6,163.9,82.6
2021,P,12604,F,EXT,73.2,Deportiva,6,158.4,73.1
2021,U,12605,O,MEX,81.5,Deportiva,6,161.4,87.6
2021,U,12606,O,MEX,83.4,Cultura,7,156.4,85.4
2021,U,12607,F,MEX,78,Ninguna,6,161,76.8
2021,P,12608,F,MEX,90.2,Ninguna,6,157.3,86.5
2021,P,12609,M,MEX,84.6,Ninguna,6,155.5,85.2
2021,P,12610,F,EXT,89.7,Cultura,6,160.4,83.5
2021,P,12611,F,MEX,75.7,Cultura,5,160.1,81.3
2021,P,12612,F,MEX,76.1,Cultura,6,152.6,75.9
2021,P,12613,O,EXT,81.9,Cultura,6,165.1,82.3
2021,U,12614,M,MEX,75.1,Cultura,6,160.1,82.8
2021,U,12615,M,EXT,75.9,Cultura,6,156.6,82
2021,U,12616,O,MEX,85.4,Cultura,6,162.1,78.2
2021,P,12617,O,MEX,81.8,Cultura,6,164.5,84.8
2021,P,12618,F,MEX,80.1,Cultura,6,158.2,78.2
2021,U,12619,F,MEX,80.3,Deportiva,6,155.5,87.6
2021,U,12620,M,MEX,75.2,Cultura,6,162.8,84.5
2021,U,12621,F,MEX,76.4,Ninguna,6,157.4,79.8
2021,P,12622,O,MEX,76.5,Ninguna,6,162.1,85.6
2021,U,12623,F,MEX,81.6,Cultura,6,157,80
2021,P,12624,M,MEX,75.4,Ninguna,6,157.2,76.6
2021,P,12625,F,MEX,85.7,Ninguna,6,161.1,82.8
2021,U,12626,F,MEX,75,Ninguna,6,159.3,82.6
2021,U,12627,M,MEX,80.8,Deportiva,6,159.2,71.4
2021,U,12628,O,EXT,75.8,Deportiva,6,155.5,89
2021,U,12629,F,MEX,80.7,Ninguna,6,162.2,83.6
2021,U,12630,M,MEX,83.6,Ninguna,6,164.6,78.8
2021,P,12631,O,MEX,76.5,Cultura,6,156.3,83.4
2021,P,12632,F,MEX,84.8,Ninguna,5,158.1,84.5
2021,P,12633,M,EXT,86.1,Cultura,6,164.8,71.9
2021,U,12634,M,MEX,88.6,Cultura,6,162.2,64
2021,U,12635,F,EXT,80.7,Ninguna,6,164.9,84
2021,U,12636,F,MEX,85.2,Ninguna,6,161,76.7
2021,P,12637,F,MEX,85,Ninguna,6,157.8,76.2
2021,P,12638,F,MEX,79.7,Cultura,6,161.1,74.4
2021,P,12639,M,MEX,76.6,Ninguna,6,160.9,76.5
2021,P,12640,F,MEX,80.6,Ninguna,6,161.5,74.7
2021,U,12641,M,MEX,91.8,Deportiva,6,158.4,73.7
2021,U,12642,M,EXT,77.2,Deportiva,5,160.6,83.8
2021,P,12643,F,EXT,80.9,Ninguna,6,163.1,69.4
2021,P,12644,F,MEX,74.7,Ninguna,6,159.8,84.7
2021,U,12645,M,MEX,73.8,Deportiva,6,157.1,78.2
2021,U,12646,F,MEX,83,Deportiva,6,156.7,75
2021,U,12647,M,MEX,85.8,Cultura,6,160.7,77.4
2021,P,12648,O,EXT,71.3,Ninguna,6,160.4,89.3
2021,U,12649,F,EXT,79.3,Ninguna,6,152.8,79.1
2021,P,12650,M,MEX,80.4,Cultura,6,162.2,78.5
2021,U,12651,O,MEX,75.9,Deportiva,6,161.4,77.7
2021,P,12652,M,MEX,79.6,Ninguna,6,158.8,83.6
2021,U,12653,F,EXT,85.9,Ninguna,6,161.7,80.8
2021,U,12654,O,MEX,72,Cultura,7,163.8,81.3
2021,P,12655,M,MEX,77,Deportiva,6,159.2,79.9
2021,U,12656,M,MEX,76.4,Ninguna,6,158.5,66.9
2021,U,12657,F,MEX,74.4,Deportiva,6,159.2,77.6
2021,P,12658,M,MEX,88,Deportiva,6,162.3,79.5
2021,P,12659,F,EXT,79,Deportiva,6,164.5,82.6
2021,U,12660,F,MEX,76.9,Cultura,6,161.8,80.2
2021,P,12661,F,MEX,71.8,Ninguna,6,159.1,85.3
2021,P,12662,F,EXT,82.4,Deportiva,7,161.3,78
2021,U,12663,M,MEX,82.1,Ninguna,6,158.5,80.1
2021,U,12664,O,EXT,75.5,Deportiva,7,160.6,71.2
2021,U,12665,M,MEX,81.1,Ninguna,5,159.1,80.3
2021,U,12666,O,EXT,78.9,Cultura,6,157.3,81.4
2021,P,12667,F,MEX,76.3,Cultura,5,155.3,83.3
2021,P,12668,F,MEX,75.2,Cultura,6,159,75.8
2021,U,12669,F,MEX,82.1,Ninguna,7,160.8,74.7
2021,U,12670,M,MEX,75.8,Ninguna,6,157.9,86.2
2021,U,12671,F,MEX,81.6,Ninguna,6,162.3,81.9
2021,U,12672,F,MEX,85.3,Deportiva,6,158,79.8
2021,U,12673,F,MEX,76.2,Deportiva,7,157,85.7
2021,U,12674,O,MEX,86.5,Cultura,5,163.8,73
2021,U,12675,F,MEX,73.9,Ninguna,6,166.4,87
2021,U,12676,F,MEX,82.1,Cultura,5,157.3,89.9
2021,P,12677,F,EXT,80.7,Cultura,6,163.9,72.9
2021,U,12678,F,MEX,80.8,Cultura,6,155.8,80
2021,U,12679,F,MEX,74.1,Deportiva,6,162.3,76
2021,U,12680,F,MEX,79.7,Deportiva,6,159,78.7
2021,U,12681,F,EXT,82.5,Deportiva,6,159.2,70.9
2021,U,12682,O,EXT,80.1,Deportiva,6,156.4,76.2
2021,U,12683,O,MEX,84.9,Deportiva,6,163.6,76.9
2021,U,12684,O,MEX,84.8,Ninguna,6,160.6,81
2021,P,12685,M,EXT,80.2,Ninguna,6,164,76.3
2021,U,12686,F,EXT,75.2,Cultura,6,159.5,73.1
2021,P,12687,M,MEX,79.8,Deportiva,6,156.9,84.2
2021,P,12688,F,MEX,81.3,Deportiva,6,162.3,82.9
2021,P,12689,F,EXT,79.7,Deportiva,6,155.9,78.1
2021,P,12690,M,MEX,79.5,Ninguna,6,159.2,74.5
2021,U,12691,F,MEX,82.8,Cultura,6,164,75.1
2021,P,12692,F,MEX,73.2,Cultura,5,159.1,71.9
2021,U,12693,F,MEX,73,Ninguna,6,158.3,66.7
2021,P,12694,F,EXT,76.4,Ninguna,6,162.6,79.1
2021,U,12695,F,MEX,80.7,Deportiva,7,160.9,72.5
2021,P,12696,M,MEX,76.3,Ninguna,6,161.1,78.9
2021,U,12697,F,MEX,83.7,Deportiva,6,159,80.4
2021,U,12698,F,MEX,77.8,Ninguna,6,164.5,77.7
2021,U,12699,F,MEX,86.2,Deportiva,5,162,76.7
2021,U,12700,M,EXT,78,Deportiva,6,157.2,77.9
2021,P,12701,O,EXT,82.5,Ninguna,6,158.9,86.6
2021,U,12702,O,MEX,81.8,Ninguna,6,162,78.2
2021,U,12703,M,MEX,80.1,Cultura,6,159,79.6
2021,P,12704,F,MEX,78.7,Deportiva,7,159.2,74.7
2021,U,12705,M,MEX,76.9,Deportiva,6,160,82.8
2021,U,12706,M,EXT,80.5,Ninguna,6,162.2,78.7
2021,U,12707,F,MEX,88.1,Ninguna,6,164.6,85.4
2021,U,12708,M,MEX,77.5,Ninguna,6,156.2,79.8
2021,U,12709,O,EXT,82.6,Ninguna,6,163.2,84.4
2021,U,12710,F,MEX,85.7,Deportiva,6,164.1,90.2
2021,U,12711,O,EXT,80.2,Cultura,6,157.1,86
2021,U,12712,O,MEX,80.4,Ninguna,7,156.4,80.2
2021,U,12713,F,MEX,80.2,Ninguna,6,162,77.9
2021,U,12714,F,MEX,76.7,Ninguna,6,157.5,79.3
2021,U,12715,F,EXT,84.8,Ninguna,6,159.8,72.4
2021,U,12716,O,MEX,76.9,Deportiva,6,162.1,76.4
2021,U,12717,M,MEX,74.3,Deportiva,6,161.7,82.4
2021,U,12718,M,MEX,70.9,Ninguna,6,159.5,78.4
2021,P,12719,M,MEX,87.7,Ninguna,6,162.1,81.9
2021,P,12720,F,MEX,86.1,Deportiva,7,159.7,77.6
2021,U,12721,M,MEX,78.5,Cultura,6,162.1,77.3
2021,U,12722,M,MEX,87.1,Cultura,7,156,81.8
2021,U,12723,O,MEX,80.6,Deportiva,6,159.7,72.9
2021,P,12724,F,MEX,83.6,Deportiva,6,157,74.5
2021,U,12725,O,MEX,84.8,Cultura,6,157.5,82.8
2021,P,12726,F,MEX,84.1,Ninguna,6,157.8,87.3
2021,U,12727,M,MEX,90.3,Ninguna,6,162.3,77.3
2021,U,12728,O,MEX,80.6,Deportiva,7,157.2,71.7
2021,P,12729,O,MEX,73.9,Ninguna,6,158.3,81.2
2021,P,12730,M,EXT,77.9,Ninguna,7,162,82.2
2021,U,12731,O,MEX,81.1,Ninguna,6,161.4,78.1
2021,U,12732,F,MEX,71.5,Cultura,6,157.7,86.2
2021,U,12733,F,EXT,79.4,Deportiva,6,158.3,80.7
2021,U,12734,O,EXT,85.1,Deportiva,6,160.3,90.8
2021,U,12735,F,MEX,71.7,Ninguna,6,158.8,80.1
2021,P,12736,F,MEX,89.6,Deportiva,7,159,84.6
2021,U,12737,F,MEX,76.6,Cultura,6,161.9,79.2
2021,P,12738,F,MEX,85.5,Ninguna,6,160.1,79.4
2021,P,12739,F,MEX,82.3,Ninguna,6,157.9,71.5
2021,P,12740,F,MEX,85.1,Cultura,6,155.7,76.3
2021,U,12741,M,EXT,88,Cultura,6,163.4,79.9
2021,P,12742,O,MEX,82.5,Ninguna,6,162.4,77.9
2021,P,12743,O,EXT,85.1,Deportiva,5,156.1,82.5
2021,P,12744,F,MEX,77.8,Cultura,6,160.3,79.3
2021,P,12745,M,MEX,81.3,Cultura,6,155,77.6
2021,U,12746,F,MEX,77,Cultura,6,162.3,79.9
2021,P,12747,F,EXT,83.4,Ninguna,6,161.4,78.9
2021,U,12748,F,MEX,84,Ninguna,6,158.8,84.8
2021,P,12749,O,MEX,78.4,Cultura,7,158.9,77
2021,U,12750,F,MEX,81.1,Ninguna,5,159,82.1
2021,U,12751,M,EXT,75.1,Cultura,6,156.5,85.9
2021,P,12752,O,EXT,81.5,Deportiva,6,158.7,77
2021,P,12753,O,EXT,80.4,Deportiva,6,159.9,77.8
2021,U,12754,F,MEX,74,Cultura,6,162.5,85.1
2021,U,12755,M,MEX,85.9,Cultura,7,161.1,73.1
2021,U,12756,M,MEX,77.1,Cultura,6,159.5,81.2
2021,P,12757,F,EXT,73,Ninguna,6,157.6,79.1
2021,U,12758,F,MEX,69.9,Deportiva,6,159.5,80.5
2021,U,12759,M,MEX,80,Cultura,6,160,86.5
2021,U,12760,F,EXT,78.7,Deportiva,6,159.5,81.4
2021,U,12761,F,EXT,87.8,Cultura,6,159.3,78.5
2021,U,12762,M,MEX,88.7,Cultura,6,155.8,74.3
2021,U,12763,F,MEX,80.3,Deportiva,6,159.6,84.4
2021,U,12764,M,EXT,78.1,Cultura,6,163.9,79.8
2021,P,12765,M,EXT,79.7,Cultura,6,161.4,78.2
2021,U,12766,M,EXT,81.2,Deportiva,5,161.1,80.1
2021,P,12767,F,MEX,76.2,Cultura,6,163,76.5
2021,U,12768,F,EXT,81.3,Ninguna,6,160.9,84.9
2021,P,12769,M,MEX,81.7,Ninguna,5,163.9,74.1
2021,U,12770,F,MEX,80,Cultura,5,156.7,78.5
2021,P,12771,M,MEX,87.3,Ninguna,6,161,80.8
2021,P,12772,M,MEX,77.4,Ninguna,6,158.6,73.2
2021,U,12773,F,EXT,82.5,Deportiva,6,159.4,82.5
2021,U,12774,M,EXT,83.6,Ninguna,6,159.5,80.9
2021,P,12775,F,EXT,89.8,Deportiva,6,166,75.5
2021,P,12776,F,EXT,74.4,Ninguna,6,162.7,73.7
2021,P,12777,M,MEX,87.5,Ninguna,6,163.4,72
2021,U,12778,O,EXT,72.6,Deportiva,6,160.7,82.5
2021,P,12779,F,MEX,80.8,Ninguna,6,160.1,86.3
2021,U,12780,M,MEX,82.6,Ninguna,6,159.5,86.5
2021,P,12781,M,EXT,75.6,Ninguna,6,156.4,90.6
2021,U,12782,M,EXT,82.6,Cultura,6,160.3,74.9
2021,U,12783,F,MEX,77.1,Ninguna,6,159.4,78.9
2021,U,12784,M,MEX,73.4,Ninguna,6,163,70.5
2021,U,12785,F,MEX,77.7,Deportiva,6,161.2,87.4
2021,U,12786,F,MEX,80,Deportiva,6,157.4,81.4
2021,P,12787,M,MEX,87.5,Deportiva,6,162,80.9
2021,P,12788,F,MEX,78.8,Ninguna,6,159.4,82.6
2021,U,12789,O,EXT,86.4,Cultura,7,159.9,80.4
2021,U,12790,F,MEX,77.8,Deportiva,6,157.9,85.1
2021,P,12791,M,EXT,77.2,Ninguna,5,158.4,71.4
2021,P,12792,F,MEX,85.6,Ninguna,6,159,78.3
2021,P,12793,M,EXT,77.5,Deportiva,5,161.3,70
2021,U,12794,F,EXT,76.9,Ninguna,6,160.9,88.4
2021,U,12795,M,EXT,76.4,Ninguna,6,155.9,84.5
2021,U,12796,M,EXT,83.8,Cultura,6,158.4,85.1
2021,P,12797,F,EXT,82.4,Cultura,6,158.7,79.4
2021,P,12798,F,EXT,81.9,Deportiva,6,160.6,87.9
2021,U,12799,F,EXT,87.4,Ninguna,6,158.9,79.4
2021,P,12800,F,MEX,81.6,Cultura,6,155.1,84.8
2021,P,12801,O,MEX,87.1,Deportiva,6,158.8,80.9
2021,U,12802,M,EXT,93.2,Cultura,6,160.7,72.4
2021,P,12803,M,MEX,91.3,Cultura,6,159.3,74.5
2021,U,12804,F,MEX,80.2,Deportiva,7,156.4,78.1
2021,P,12805,M,EXT,78.4,Ninguna,6,157.9,75.4
2021,P,12806,M,MEX,82.4,Cultura,6,161.3,85.9
2021,U,12807,F,MEX,75.9,Deportiva,5,159.4,83.1
2021,P,12808,F,MEX,73.2,Deportiva,6,161.4,83.9
2021,P,12809,F,MEX,77.7,Cultura,6,162.1,66.9
2021,P,12810,M,EXT,85.2,Ninguna,6,164.8,84
2021,U,12811,M,MEX,86,Cultura,7,162.1,78.5
2021,U,12812,M,MEX,73.7,Cultura,7,160.9,85.1
2021,U,12813,M,MEX,81.3,Ninguna,6,158.5,82.9
2021,U,12814,F,MEX,82,Deportiva,6,163.1,75.5
2021,U,12815,F,MEX,80.5,Ninguna,6,155.2,80.6
2021,U,12816,M,MEX,81.7,Deportiva,6,161,84.5
2021,U,12817,M,MEX,85.2,Ninguna,6,159.2,82.8
2021,P,12818,F,MEX,79,Cultura,6,157.1,83.7
2021,P,12819,O,EXT,77.9,Cultura,6,161.5,83.9
2021,P,12820,F,MEX,79.7,Ninguna,6,160.3,87.2
2021,U,12821,O,MEX,77.4,Deportiva,6,158,73.7
2021,U,12822,F,MEX,85.5,Ninguna,6,160.3,72.5
2021,P,12823,O,EXT,77.6,Ninguna,6,160.9,77.4
2021,U,12824,M,MEX,84.1,Ninguna,6,159.6,77.1
2021,P,12825,F,EXT,75.2,Deportiva,7,158.7,80.8
2021,U,12826,F,MEX,70.2,Deportiva,7,160,81.7
2021,U,12827,M,EXT,85.3,Cultura,6,161.7,84.7
2021,U,12828,M,EXT,76.2,Deportiva,6,162.7,86.1
2021,U,12829,O,MEX,87.2,Deportiva,6,159.8,79.2
2021,P,12830,F,MEX,86.1,Cultura,7,154.9,82.7
2021,P,12831,M,MEX,89.5,Cultura,6,158.9,74.3
2021,P,12832,F,EXT,78.7,Ninguna,6,160.8,76.5
2021,U,12833,F,MEX,81.9,Cultura,6,161.8,79.7
2021,P,12834,F,MEX,75.7,Cultura,7,158.1,78.5
2021,P,12835,O,MEX,74.9,Ninguna,6,162.5,80.6
2021,P,12836,M,EXT,75.2,Ninguna,6,160,85.1
2021,P,12837,M,MEX,80.8,Cultura,7,157.8,75.3
2021,U,12838,M,MEX,81.3,Cultura,6,157.7,80.5
2021,U,12839,M,EXT,92.8,Ninguna,6,156.3,81
2021,P,12840,O,EXT,86.4,Cultura,5,155.8,81.7
2021,U,12841,M,MEX,83.1,Ninguna,6,160.8,74.3
2021,U,12842,F,EXT,85.9,Ninguna,6,158.1,84.2
2021,P,12843,F,EXT,72.6,Deportiva,6,163.1,84.4
2021,P,12844,M,MEX,83.6,Ninguna,6,160.6,73.8
2021,U,12845,F,MEX,81,Deportiva,6,162.1,82.9
2021,P,12846,M,MEX,78.1,Deportiva,6,160.3,75.2
2021,P,12847,F,MEX,74,Deportiva,6,157.3,82.1
2021,P,12848,F,MEX,74.3,Ninguna,6,162,78.4
2021,U,12849,F,MEX,72.4,Ninguna,6,156.9,84.9
2021,U,12850,F,MEX,80.5,Cultura,5,157.7,79.5
2021,P,12851,O,MEX,81.6,Ninguna,6,164.1,76.7
2021,U,12852,O,MEX,79.5,Ninguna,6,159,79.5
2021,P,12853,O,MEX,77.2,Cultura,6,161.9,89.8
2021,U,12854,M,MEX,78.4,Cultura,6,161.4,84.9
2021,U,12855,O,MEX,78.9,Ninguna,6,159.4,78.3
2021,U,12856,O,MEX,81.4,Ninguna,7,163.4,81.7
2021,U,12857,M,EXT,83.9,Cultura,6,160.7,81.3
2021,U,12858,F,MEX,73.8,Deportiva,6,159.1,79.6
2021,P,12859,M,MEX,73,Ninguna,5,163.8,85.3
2021,P,12860,F,MEX,74.3,Ninguna,6,158.9,71.8
2021,P,12861,F,EXT,77.5,Ninguna,6,160.7,71.8
2021,U,12862,F,EXT,75.3,Ninguna,6,161.3,78.1
2021,P,12863,M,MEX,84.5,Deportiva,6,161.5,79.8
2021,P,12864,M,MEX,78.9,Cultura,5,159.2,76.8
2021,P,12865,O,MEX,77.4,Cultura,6,160.1,81.7
2021,U,12866,F,MEX,75.4,Cultura,5,162.4,87.1
2021,P,12867,M,MEX,79.3,Ninguna,5,161,76.5
2021,P,12868,F,EXT,76.4,Ninguna,6,164,79.1
2021,U,12869,M,MEX,80,Deportiva,5,160.8,79.1
2021,U,12870,O,MEX,82.7,Cultura,6,154.3,81.7
2021,U,12871,M,MEX,77.5,Deportiva,7,156.3,82.8
2021,P,12872,O,MEX,73.6,Deportiva,6,160.8,87
2021,P,12873,M,MEX,77.4,Ninguna,7,160.5,78.7
2021,U,12874,O,EXT,81.5,Deportiva,6,158.7,82.7
2021,U,12875,F,EXT,82.6,Cultura,6,163.1,87.5
2021,U,12876,F,MEX,76.1,Deportiva,7,159.8,86.1
2021,U,12877,M,MEX,73.7,Cultura,6,160,75.7
2021,P,12878,M,EXT,72.2,Cultura,6,161.9,77.6
2021,U,12879,M,MEX,83.5,Cultura,6,159.3,80
2021,U,12880,O,EXT,76.3,Cultura,6,158.4,82.8
2021,U,12881,O,MEX,76.6,Ninguna,6,157.4,78.5
2021,P,12882,F,MEX,86,Deportiva,5,154,87.4
2021,U,12883,O,EXT,76.4,Cultura,6,159.4,69.7
2021,U,12884,F,EXT,84.1,Cultura,5,160.5,80.8
2021,P,12885,O,EXT,79.4,Ninguna,6,159.8,89.8
2021,P,12886,F,MEX,82.8,Ninguna,6,162.5,74.7
2021,P,12887,F,MEX,80.1,Cultura,6,156.5,89.9
2021,P,12888,O,MEX,76.6,Cultura,6,162.7,80
2021,P,12889,O,MEX,78.6,Ninguna,6,156.6,83
2021,U,12890,F,MEX,77.7,Deportiva,6,159.7,76.5
2021,P,12891,M,MEX,85.1,Deportiva,7,162.9,75
2021,P,12892,M,MEX,64.5,Ninguna,6,158.7,83.8
2021,U,12893,F,MEX,74.8,Deportiva,5,158.7,79
2021,U,12894,F,EXT,76.7,Deportiva,6,162.5,83.6
2021,P,12895,F,MEX,79,Cultura,6,162.6,88.1
2021,U,12896,M,MEX,82,Cultura,6,158.9,76.5
2021,U,12897,M,MEX,76.9,Ninguna,6,164.2,75
2021,P,12898,M,EXT,89.5,Ninguna,5,158.4,77.5
2021,U,12899,F,MEX,76.1,Deportiva,6,162.6,85.7
2021,P,12900,O,MEX,84.8,Cultura,6,157.9,80.2
2021,P,12901,M,MEX,88.5,Cultura,6,163.2,79.2
2021,P,12902,F,MEX,86.1,Ninguna,6,159.3,82.2
2021,U,12903,O,EXT,86.9,Ninguna,6,162.1,85.3
2021,U,12904,M,EXT,72.1,Cultura,6,156.4,80.8
2021,U,12905,M,EXT,85,Cultura,6,157.9,85.5
2021,P,12906,F,MEX,79.7,Ninguna,6,159.2,84.1
2021,U,12907,F,MEX,80.6,Ninguna,6,157.5,81.6
2021,P,12908,O,MEX,73.7,Deportiva,6,162.9,79.8
2021,P,12909,M,MEX,79.9,Ninguna,5,160.8,83.5
2021,U,12910,M,MEX,74.6,Deportiva,6,162.3,91.1
2021,U,12911,F,EXT,84.2,Cultura,6,162.5,77.3
2021,P,12912,F,MEX,80.6,Ninguna,7,155.8,74.2
2021,U,12913,M,EXT,79.2,Deportiva,6,159.9,88.2
2021,U,12914,M,EXT,68.3,Cultura,6,160.9,82.3
2021,P,12915,F,MEX,84.6,Ninguna,6,164,77.1
2021,U,12916,F,MEX,76.5,Cultura,6,160,82.9
2021,P,12917,F,MEX,78.3,Ninguna,6,164.1,80.1
2021,U,12918,F,MEX,83.7,Cultura,6,159,81.4
2021,P,12919,F,MEX,77.9,Cultura,6,161.1,85.4
2021,U,12920,F,MEX,83.2,Cultura,6,166.4,68.5
2021,U,12921,F,EXT,83.3,Deportiva,6,157.8,77.5
2021,P,12922,F,MEX,80.6,Cultura,6,156.5,77
2021,P,12923,F,EXT,84.4,Cultura,6,161.1,73.5
2021,P,12924,F,MEX,79.3,Cultura,6,160.7,80.9
2021,P,12925,M,EXT,76.6,Ninguna,6,160.2,83.7
2021,P,12926,M,MEX,77.9,Deportiva,6,160,82.7
2021,P,12927,F,MEX,84.1,Ninguna,6,159.8,76.9
2021,U,12928,O,MEX,76.8,Deportiva,6,161.7,74.9
2021,U,12929,F,MEX,84.7,Deportiva,6,163,78.4
2021,P,12930,M,EXT,81.7,Cultura,6,158.4,76.3
2021,U,12931,F,MEX,79,Deportiva,6,163,83.5
2021,P,12932,F,MEX,80.9,Deportiva,6,157.6,72.5
2021,U,12933,F,MEX,84,Deportiva,6,156.3,71.8
2021,U,12934,F,MEX,74.8,Cultura,7,158.8,73.5
2021,U,12935,F,EXT,74.9,Deportiva,6,162.2,85.6
2021,P,12936,F,EXT,78,Cultura,6,164.3,82.6
2021,U,12937,O,EXT,79.7,Cultura,6,165.4,79
2021,U,12938,O,MEX,85.9,Ninguna,6,159,78.2
2021,P,12939,F,MEX,86.3,Ninguna,6,163.5,83.7
2021,P,12940,M,MEX,77.7,Ninguna,6,156.2,79.5
2021,P,12941,M,MEX,77.8,Ninguna,6,158.5,85
2021,U,12942,F,EXT,86,Deportiva,5,158.1,73.3
2021,P,12943,O,EXT,93.5,Ninguna,6,154.9,73.4
2021,U,12944,M,MEX,83,Cultura,6,158.5,83.6
2021,P,12945,M,EXT,79.5,Cultura,6,161,78.7
2021,U,12946,M,MEX,78.6,Cultura,6,160.2,74.1
2021,U,12947,O,MEX,80.3,Deportiva,6,162.5,76.6
2021,P,12948,M,MEX,79.8,Deportiva,6,164.1,73.6
2021,U,12949,F,MEX,69.3,Deportiva,6,161.3,77.2
2021,P,12950,F,MEX,76.8,Ninguna,6,161.2,84.9
2021,U,12951,M,MEX,86.3,Ninguna,5,163.5,85
2021,U,12952,F,EXT,80.4,Cultura,6,157.6,72.8
2021,U,12953,M,EXT,84.7,Deportiva,6,160.3,74.9
2021,P,12954,M,EXT,81.9,Ninguna,6,158.3,79.6
2021,P,12955,M,EXT,77.3,Ninguna,7,161.3,79.1
2021,P,12956,F,MEX,78.7,Ninguna,5,161.8,76.1
2021,P,12957,F,EXT,71.5,Cultura,6,157.1,82.2
2021,P,12958,M,EXT,74.4,Ninguna,6,158.6,81.5
2021,P,12959,M,EXT,81.5,Deportiva,6,159.3,80.8
2021,P,12960,F,MEX,79.9,Deportiva,6,157.5,80.5
2021,U,12961,O,MEX,87.1,Ninguna,6,159.4,78.3
2021,U,12962,O,MEX,85.5,Ninguna,6,160.9,75
2021,P,12963,O,EXT,80.2,Cultura,5,163.1,71.9
2021,U,12964,M,MEX,80,Ninguna,6,159.6,79.8
2021,U,12965,M,EXT,92.8,Cultura,6,160.1,87.8
2021,P,12966,F,MEX,74.1,Deportiva,7,161.5,86.3
2021,U,12967,O,MEX,76.8,Ninguna,6,168,85.2
2021,U,12968,F,MEX,85.6,Ninguna,6,160.9,64.2
2021,P,12969,F,EXT,89.9,Cultura,6,158.2,82.2
2021,P,12970,M,MEX,83.3,Cultura,6,160.4,83.3
2021,U,12971,O,MEX,78,Cultura,6,164.3,79.6
2021,U,12972,O,MEX,84.2,Deportiva,6,160.8,71.5
2021,U,12973,M,MEX,76.6,Ninguna,6,159.1,81.6
2021,U,12974,O,EXT,78,Ninguna,6,162.5,82.7
2021,P,12975,O,MEX,85.9,Deportiva,6,164.9,77.2
2021,U,12976,M,MEX,82.1,Cultura,6,157.3,78.6
2021,P,12977,F,EXT,74.6,Cultura,6,161.9,81.1
2021,P,12978,F,MEX,86.3,Cultura,6,158.1,78.9
2021,P,12979,F,EXT,82,Ninguna,6,159.6,82.8
2021,U,12980,O,MEX,77.9,Deportiva,6,160.8,82.8
2021,U,12981,M,EXT,77.8,Ninguna,5,161.4,80.1
2021,P,12982,F,MEX,80.7,Ninguna,7,155.2,84.8
2021,P,12983,M,MEX,81.9,Deportiva,6,161.3,69.4
2021,U,12984,O,EXT,87.5,Cultura,6,158.9,80.5
2021,U,12985,F,EXT,82.4,Ninguna,6,157.2,73.5
2021,U,12986,F,MEX,76.8,Ninguna,7,160,67.9
2021,U,12987,M,EXT,93.3,Cultura,6,160.3,76.5
2021,U,12988,F,MEX,79.7,Deportiva,6,158.5,81.5
2021,P,12989,M,MEX,84.3,Cultura,6,163.1,80
2021,U,12990,O,MEX,82.9,Cultura,6,162.5,82.7
2021,P,12991,F,MEX,77.9,Ninguna,7,161.7,74.5
2021,P,12992,M,MEX,73.4,Ninguna,6,160.8,83.9
2021,U,12993,O,EXT,76.1,Ninguna,6,164.6,83.6
2021,P,12994,M,MEX,86.8,Ninguna,6,158.5,84.9
2021,U,12995,F,MEX,81.1,Ninguna,6,156.3,76.2
2021,P,12996,M,MEX,80.1,Deportiva,6,157.3,78.2
2021,P,12997,O,EXT,74.9,Ninguna,6,159,80.2
2021,U,12998,F,EXT,81.8,Ninguna,6,161.6,68.9
2021,P,12999,M,MEX,87.8,Ninguna,6,161.3,75.6
2021,P,13000,O,MEX,85.3,Deportiva,6,162.5,89.7
2021,P,13001,F,EXT,75.6,Cultura,6,163.1,79.2
2021,P,13002,O,EXT,84.2,Deportiva,6,159.5,82.6
2021,U,13003,F,EXT,77.5,Cultura,6,158.2,73
2021,U,13004,F,MEX,85.2,Cultura,6,159.2,72.9
2021,P,13005,F,EXT,75.8,Deportiva,7,159.3,80.6
2021,U,13006,M,MEX,83.4,Ninguna,6,164.6,81.7
2021,U,13007,O,MEX,79,Cultura,6,155.6,74
2021,P,13008,O,MEX,86,Cultura,6,155.6,77.4
2021,U,13009,M,EXT,86.8,Cultura,6,158.8,80.4
2021,U,13010,F,MEX,80.4,Cultura,6,159.4,94.2
2021,P,13011,M,MEX,77.3,Cultura,6,161.4,81.2
2021,P,13012,M,MEX,82,Deportiva,5,162.3,76.3
2021,U,13013,F,MEX,78.6,Ninguna,6,156.7,83.5
2021,U,13014,F,MEX,85,Cultura,7,161.1,79.6
2021,U,13015,M,MEX,89.5,Ninguna,6,155.7,80.7
2021,U,13016,F,EXT,76.6,Ninguna,6,159,81.8
2021,U,13017,F,EXT,80.1,Ninguna,7,159.8,77.3
2021,U,13018,M,EXT,83.6,Cultura,6,155.5,76.1
2021,U,13019,M,EXT,80.5,Deportiva,7,164,71.6
2021,U,13020,M,MEX,76.4,Cultura,5,159.4,78.3
2021,P,13021,M,EXT,75.6,Deportiva,6,162.2,81.5
2021,P,13022,F,MEX,76.8,Ninguna,6,159.1,85.7
2021,U,13023,M,MEX,84.1,Ninguna,5,161.2,77.9
