"Deporte","Disciplina","Evento","Medalla","Genero","Atleta","Ciudad","Pais","Año"
"Wrestling","Wrestling Gre-R","48 - 52KG (Flyweight)","Bronze","Men","MLADENOV, Mladen","Moscow","BUL",1980
"Wrestling","Wrestling Gre-R","48 - 52KG (Flyweight)","Gold","Men","BLAGIDZE, Vakhtang","Moscow","URS",1980
"Wrestling","Wrestling Gre-R","48 - 52KG (Flyweight)","Silver","Men","RACZ, Lajos","Moscow","HUN",1980
"Wrestling","Wrestling Gre-R","52 - 57KG (Bantamweight)","Bronze","Men","LJUNGBECK, Benni","Moscow","SWE",1980
"Wrestling","Wrestling Gre-R","52 - 57KG (Bantamweight)","Gold","Men","SERIKOV, Shamil","Moscow","URS",1980
"Wrestling","Wrestling Gre-R","52 - 57KG (Bantamweight)","Silver","Men","LIPIEN, Josef","Moscow","POL",1980
"Wrestling","Wrestling Gre-R","57 - 62KG (Featherweight)","Bronze","Men","KRAMORENKO, Boris","Moscow","URS",1980
"Wrestling","Wrestling Gre-R","57 - 62KG (Featherweight)","Gold","Men","MIGIAKIS, Stilianos","Moscow","GRE",1980
"Wrestling","Wrestling Gre-R","57 - 62KG (Featherweight)","Silver","Men","TOTH, Istvan","Moscow","HUN",1980
"Wrestling","Wrestling Gre-R","62 - 68KG (Lightweight)","Bronze","Men","SKIOLD, Lars-Erik","Moscow","SWE",1980
"Wrestling","Wrestling Gre-R","62 - 68KG (Lightweight)","Gold","Men","RUSU, Stefan","Moscow","ROU",1980
"Wrestling","Wrestling Gre-R","62 - 68KG (Lightweight)","Silver","Men","SUPRON, Andrzej","Moscow","POL",1980
"Wrestling","Wrestling Gre-R","68 - 74KG (Welterweight)","Bronze","Men","HUHTALA, Mikko","Moscow","FIN",1980
"Wrestling","Wrestling Gre-R","68 - 74KG (Welterweight)","Gold","Men","KOCSIS, Ferenc","Moscow","HUN",1980
"Wrestling","Wrestling Gre-R","68 - 74KG (Welterweight)","Silver","Men","BYKOV, Anatoli","Moscow","URS",1980
"Wrestling","Wrestling Gre-R","74 - 82KG (Middleweight)","Bronze","Men","PAVLOV, Pavel","Moscow","BUL",1980
"Wrestling","Wrestling Gre-R","74 - 82KG (Middleweight)","Gold","Men","KORBAN, Gennadi","Moscow","URS",1980
"Wrestling","Wrestling Gre-R","74 - 82KG (Middleweight)","Silver","Men","DOLGOWICZ, Jan","Moscow","POL",1980
"Wrestling","Wrestling Gre-R","82 - 90KG (Light-Heavyweight)","Bronze","Men","DICU, Petre","Moscow","ROU",1980
"Wrestling","Wrestling Gre-R","82 - 90KG (Light-Heavyweight)","Gold","Men","NOTTNY, Norbert","Moscow","HUN",1980
"Wrestling","Wrestling Gre-R","82 - 90KG (Light-Heavyweight)","Silver","Men","KANYGIN, Igor","Moscow","URS",1980
"Wrestling","Wrestling Gre-R","90 - 100KG (Heavyweight)","Bronze","Men","ANDREI, Vasile","Moscow","ROU",1980
"Wrestling","Wrestling Gre-R","90 - 100KG (Heavyweight)","Gold","Men","RAIKOV, Georgi","Moscow","BUL",1980
"Wrestling","Wrestling Gre-R","90 - 100KG (Heavyweight)","Silver","Men","BIERLA, Roman","Moscow","POL",1980
"Aquatics","Diving","10M Platform","Bronze","Men","LI, Kong-Zheng","Los Angeles","CHN",1984
"Aquatics","Diving","10M Platform","Gold","Men","LOUGANIS, Gregory","Los Angeles","USA",1984
"Aquatics","Diving","10M Platform","Silver","Men","KIMBALL, Bruce D.","Los Angeles","USA",1984
"Aquatics","Diving","10M Platform","Bronze","Women","WYLAND-WILLIAMS, Wendy Lian","Los Angeles","USA",1984
"Aquatics","Diving","10M Platform","Gold","Women","ZHOU, Ji-Hong","Los Angeles","CHN",1984
"Aquatics","Diving","10M Platform","Silver","Women","MITCHELL, Michele","Los Angeles","USA",1984
"Aquatics","Diving","3M Springboard","Bronze","Men","MERRIOTT, Ronald Marshall","Los Angeles","USA",1984
"Aquatics","Diving","3M Springboard","Gold","Men","LOUGANIS, Gregory","Los Angeles","USA",1984
"Aquatics","Diving","3M Springboard","Silver","Men","TAN, Liang-De","Los Angeles","CHN",1984
"Aquatics","Diving","3M Springboard","Bronze","Women","SEUFERT, Christina","Los Angeles","USA",1984
"Aquatics","Diving","3M Springboard","Gold","Women","BERNIER, Sylvie","Los Angeles","CAN",1984
"Aquatics","Diving","3M Springboard","Silver","Women","MCCORMICK, Kelly Anne","Los Angeles","USA",1984
"Aquatics","Swimming","100M Backstroke","Bronze","Men","WEST, Michael","Los Angeles","CAN",1984
"Aquatics","Swimming","100M Backstroke","Gold","Men","CAREY, Richard John","Los Angeles","USA",1984
"Aquatics","Swimming","100M Backstroke","Silver","Men","WILSON, David Dennis","Los Angeles","USA",1984
"Aquatics","Swimming","100M Backstroke","Bronze","Women","DE ROVER, Jolanda","Los Angeles","NED",1984
"Aquatics","Swimming","100M Backstroke","Gold","Women","ANDREWS, Theresa","Los Angeles","USA",1984
"Aquatics","Swimming","100M Backstroke","Silver","Women","MITCHELL, Elizabeth","Los Angeles","USA",1984
"Aquatics","Swimming","100M Breaststroke","Bronze","Men","EVANS, Peter","Los Angeles","AUS",1984
"Aquatics","Swimming","100M Breaststroke","Gold","Men","LUNDQUIST, Steven K.","Los Angeles","USA",1984
"Aquatics","Swimming","100M Breaststroke","Silver","Men","DAVIS, Victor","Los Angeles","CAN",1984
"Aquatics","Swimming","100M Breaststroke","Bronze","Women","POIROT, Catherine","Los Angeles","FRA",1984
"Aquatics","Swimming","100M Breaststroke","Gold","Women","VAN STAVEREN, Petra","Los Angeles","NED",1984
"Aquatics","Swimming","100M Breaststroke","Silver","Women","OTTENBRITE, Anne","Los Angeles","CAN",1984
"Aquatics","Swimming","100M Butterfly","Bronze","Men","BUCHANAN, Glenn","Los Angeles","AUS",1984
"Aquatics","Swimming","100M Butterfly","Gold","Men","GROSS, Michael","Los Angeles","FRG",1984
"Aquatics","Swimming","100M Butterfly","Silver","Men","MORALES, Pablo","Los Angeles","USA",1984
"Aquatics","Swimming","100M Butterfly","Bronze","Women","SEICK, Karin","Los Angeles","FRG",1984
"Aquatics","Swimming","100M Butterfly","Gold","Women","MEAGHER, Mary T.","Los Angeles","USA",1984
"Aquatics","Swimming","100M Butterfly","Silver","Women","JOHNSON, Jenna Leigh","Los Angeles","USA",1984
"Aquatics","Swimming","100M Freestyle","Bronze","Men","JOHANSSON, Per","Los Angeles","SWE",1984
"Aquatics","Swimming","100M Freestyle","Gold","Men","GAINES, Ambrose Iv","Los Angeles","USA",1984
"Aquatics","Swimming","100M Freestyle","Silver","Men","STOCKWELL, Marcus","Los Angeles","AUS",1984
"Aquatics","Swimming","100M Freestyle","Bronze","Women","VERSTAPPEN, Annemarie","Los Angeles","NED",1984
"Aquatics","Swimming","100M Freestyle","Gold","Women","HOGSHEAD, Nancy Lynn","Los Angeles","USA",1984
"Aquatics","Swimming","100M Freestyle","Gold","Women","STEINSEIFER, Carolyn","Los Angeles","USA",1984
"Aquatics","Swimming","1500M Freestyle","Bronze","Men","PFEIFFER, Stefan","Los Angeles","FRG",1984
"Aquatics","Swimming","1500M Freestyle","Gold","Men","O'BRIEN, Michael Jon","Los Angeles","USA",1984
"Aquatics","Swimming","1500M Freestyle","Silver","Men","DICARLO, George Thomas","Los Angeles","USA",1984
"Aquatics","Swimming","200M Backstroke","Bronze","Men","HENNING, Cameron","Los Angeles","CAN",1984
"Aquatics","Swimming","200M Backstroke","Gold","Men","CAREY, Richard John","Los Angeles","USA",1984
"Aquatics","Swimming","200M Backstroke","Silver","Men","DELCOURT, Frederic","Los Angeles","FRA",1984
"Aquatics","Swimming","200M Backstroke","Bronze","Women","PATRASCOIU, Aneta","Los Angeles","ROU",1984
"Aquatics","Swimming","200M Backstroke","Gold","Women","DE ROVER, Jolanda","Los Angeles","NED",1984
"Aquatics","Swimming","200M Backstroke","Silver","Women","WHITE, Amy Lee","Los Angeles","USA",1984
"Aquatics","Swimming","200M Breaststroke","Bronze","Men","DAGON, Etienne","Los Angeles","SUI",1984
"Aquatics","Swimming","200M Breaststroke","Gold","Men","DAVIS, Victor","Los Angeles","CAN",1984
"Aquatics","Swimming","200M Breaststroke","Silver","Men","BERINGEN, Glenn","Los Angeles","AUS",1984
"Aquatics","Swimming","200M Breaststroke","Bronze","Women","LEMPEREUR, Ingrid","Los Angeles","BEL",1984
"Aquatics","Swimming","200M Breaststroke","Gold","Women","OTTENBRITE, Anne","Los Angeles","CAN",1984
"Aquatics","Swimming","200M Breaststroke","Silver","Women","RAPP, Susan Gerard","Los Angeles","USA",1984
"Aquatics","Swimming","200M Butterfly","Bronze","Men","VIDAL CASTRO, Rafael Antonio","Los Angeles","VEN",1984
"Aquatics","Swimming","200M Butterfly","Gold","Men","SIEBEN, Jonathan","Los Angeles","AUS",1984
"Aquatics","Swimming","200M Butterfly","Silver","Men","GROSS, Michael","Los Angeles","FRG",1984
"Aquatics","Swimming","200M Butterfly","Bronze","Women","BEYERMANN, Ina","Los Angeles","FRG",1984
"Aquatics","Swimming","200M Butterfly","Gold","Women","MEAGHER, Mary T.","Los Angeles","USA",1984
"Aquatics","Swimming","200M Butterfly","Silver","Women","PHILLIPS, Karen","Los Angeles","AUS",1984
"Aquatics","Swimming","200M Freestyle","Bronze","Men","FAHRNER, Thomas","Los Angeles","FRG",1984
"Aquatics","Swimming","200M Freestyle","Gold","Men","GROSS, Michael","Los Angeles","FRG",1984
"Aquatics","Swimming","200M Freestyle","Silver","Men","HEATH, Michael Steward","Los Angeles","USA",1984
"Aquatics","Swimming","200M Freestyle","Bronze","Women","VERSTAPPEN, Annemarie","Los Angeles","NED",1984
"Aquatics","Swimming","200M Freestyle","Gold","Women","WAYTE, Mary Alice","Los Angeles","USA",1984
"Aquatics","Swimming","200M Freestyle","Silver","Women","WOODHEAD, Cynthia Lee","Los Angeles","USA",1984
"Aquatics","Swimming","200M Individual Medley","Bronze","Men","COCHRAN, Neil","Los Angeles","GBR",1984
"Aquatics","Swimming","200M Individual Medley","Gold","Men","BAUMANN, Alexander","Los Angeles","CAN",1984
"Aquatics","Swimming","200M Individual Medley","Silver","Men","MORALES, Pablo","Los Angeles","USA",1984
"Aquatics","Swimming","200M Individual Medley","Bronze","Women","PEARSON, Michelle","Los Angeles","AUS",1984
"Aquatics","Swimming","200M Individual Medley","Gold","Women","CAULKINS, Tracy Anne","Los Angeles","USA",1984
"Aquatics","Swimming","200M Individual Medley","Silver","Women","HOGSHEAD, Nancy Lynn","Los Angeles","USA",1984
"Aquatics","Swimming","400M Freestyle","Bronze","Men","LEMBERG, Justin","Los Angeles","AUS",1984
"Aquatics","Swimming","400M Freestyle","Gold","Men","DICARLO, George Thomas","Los Angeles","USA",1984
"Aquatics","Swimming","400M Freestyle","Silver","Men","MYKKANEN, John Cary","Los Angeles","USA",1984
"Aquatics","Swimming","400M Freestyle","Bronze","Women","CROFT, June","Los Angeles","GBR",1984
"Aquatics","Swimming","400M Freestyle","Gold","Women","COHEN, Tiffany Lisa","Los Angeles","USA",1984
"Aquatics","Swimming","400M Freestyle","Silver","Women","HARDCASTLE, Sarah","Los Angeles","GBR",1984
"Aquatics","Swimming","400M Individual Medley","Bronze","Men","WOODHOUSE, Robert","Los Angeles","AUS",1984
"Aquatics","Swimming","400M Individual Medley","Gold","Men","BAUMANN, Alexander","Los Angeles","CAN",1984
"Aquatics","Swimming","400M Individual Medley","Silver","Men","PRADO, Ricardo","Los Angeles","BRA",1984
"Aquatics","Swimming","400M Individual Medley","Bronze","Women","ZINDLER, Petra","Los Angeles","FRG",1984
"Aquatics","Swimming","400M Individual Medley","Gold","Women","CAULKINS, Tracy Anne","Los Angeles","USA",1984
"Aquatics","Swimming","400M Individual Medley","Silver","Women","LANDELLS, Suzanne","Los Angeles","AUS",1984
"Aquatics","Swimming","4X100M Freestyle Relay","Bronze","Men","BARON, Bengt","Los Angeles","SWE",1984
"Aquatics","Swimming","4X100M Freestyle Relay","Bronze","Men","JOHANSSON, Per","Los Angeles","SWE",1984
"Aquatics","Swimming","4X100M Freestyle Relay","Bronze","Men","LEJDSTROM, Thomas","Los Angeles","SWE",1984
"Aquatics","Swimming","4X100M Freestyle Relay","Bronze","Men","ORN, Mikael","Los Angeles","SWE",1984
"Aquatics","Swimming","4X100M Freestyle Relay","Gold","Men","BIONDI, Matthew","Los Angeles","USA",1984
"Aquatics","Swimming","4X100M Freestyle Relay","Gold","Men","CAVANAUGH, Christopher Carl","Los Angeles","USA",1984
"Aquatics","Swimming","4X100M Freestyle Relay","Gold","Men","GAINES, Ambrose Iv","Los Angeles","USA",1984
"Aquatics","Swimming","4X100M Freestyle Relay","Gold","Men","HEATH, Michael Steward","Los Angeles","USA",1984
"Aquatics","Swimming","4X100M Freestyle Relay","Silver","Men","BROOKS, Neil","Los Angeles","AUS",1984
"Aquatics","Swimming","4X100M Freestyle Relay","Silver","Men","DELANY, Michael","Los Angeles","AUS",1984
"Aquatics","Swimming","4X100M Freestyle Relay","Silver","Men","FASALA, Gregory","Los Angeles","AUS",1984
"Aquatics","Swimming","4X100M Freestyle Relay","Silver","Men","STOCKWELL, Marcus","Los Angeles","AUS",1984
"Aquatics","Swimming","4X100M Freestyle Relay","Bronze","Women","PIELKE, Christiane","Los Angeles","FRG",1984
"Aquatics","Swimming","4X100M Freestyle Relay","Bronze","Women","SCHUSTER, Susanne","Los Angeles","FRG",1984
"Aquatics","Swimming","4X100M Freestyle Relay","Bronze","Women","SEICK, Karin","Los Angeles","FRG",1984
"Aquatics","Swimming","4X100M Freestyle Relay","Bronze","Women","ZSCHERPE, Iris","Los Angeles","FRG",1984
"Aquatics","Swimming","4X100M Freestyle Relay","Gold","Women","HOGSHEAD, Nancy Lynn","Los Angeles","USA",1984
"Aquatics","Swimming","4X100M Freestyle Relay","Gold","Women","JOHNSON, Jenna Leigh","Los Angeles","USA",1984
"Aquatics","Swimming","4X100M Freestyle Relay","Gold","Women","STEINSEIFER, Carolyn","Los Angeles","USA",1984
"Aquatics","Swimming","4X100M Freestyle Relay","Gold","Women","TORRES, Dara","Los Angeles","USA",1984
"Aquatics","Swimming","4X100M Freestyle Relay","Silver","Women","REIJERS, Desi","Los Angeles","NED",1984
"Aquatics","Swimming","4X100M Freestyle Relay","Silver","Women","VAN BENTUM, Conny","Los Angeles","NED",1984
"Aquatics","Swimming","4X100M Freestyle Relay","Silver","Women","VERSTAPPEN, Annemarie","Los Angeles","NED",1984
"Aquatics","Swimming","4X100M Freestyle Relay","Silver","Women","VOSKES, Elles","Los Angeles","NED",1984
"Aquatics","Swimming","4X100M Medley Relay","Bronze","Men","BUCHANAN, Glenn","Los Angeles","AUS",1984
"Aquatics","Swimming","4X100M Medley Relay","Bronze","Men","EVANS, Peter","Los Angeles","AUS",1984
"Aquatics","Swimming","4X100M Medley Relay","Bronze","Men","KERRY, Mark","Los Angeles","AUS",1984
"Aquatics","Swimming","4X100M Medley Relay","Bronze","Men","STOCKWELL, Marcus","Los Angeles","AUS",1984
"Aquatics","Swimming","4X100M Medley Relay","Gold","Men","CAREY, Richard John","Los Angeles","USA",1984
"Aquatics","Swimming","4X100M Medley Relay","Gold","Men","GAINES, Ambrose Iv","Los Angeles","USA",1984
"Aquatics","Swimming","4X100M Medley Relay","Gold","Men","LUNDQUIST, Steven K.","Los Angeles","USA",1984
"Aquatics","Swimming","4X100M Medley Relay","Gold","Men","MORALES, Pablo","Los Angeles","USA",1984
"Aquatics","Swimming","4X100M Medley Relay","Silver","Men","DAVIS, Victor","Los Angeles","CAN",1984
"Aquatics","Swimming","4X100M Medley Relay","Silver","Men","GOSS, Donald Alexander","Los Angeles","CAN",1984
"Aquatics","Swimming","4X100M Medley Relay","Silver","Men","PONTING, Thomas","Los Angeles","CAN",1984
"Aquatics","Swimming","4X100M Medley Relay","Silver","Men","WEST, Michael","Los Angeles","CAN",1984
"Aquatics","Swimming","4X100M Medley Relay","Bronze","Women","ABDO, Reema","Los Angeles","CAN",1984
"Aquatics","Swimming","4X100M Medley Relay","Bronze","Women","MAC PHERSON, Michelle","Los Angeles","CAN",1984
"Aquatics","Swimming","4X100M Medley Relay","Bronze","Women","OTTENBRITE, Anne","Los Angeles","CAN",1984
"Aquatics","Swimming","4X100M Medley Relay","Bronze","Women","RAI, Pamela","Los Angeles","CAN",1984
"Aquatics","Swimming","4X100M Medley Relay","Gold","Women","ANDREWS, Theresa","Los Angeles","USA",1984
"Aquatics","Swimming","4X100M Medley Relay","Gold","Women","CAULKINS, Tracy Anne","Los Angeles","USA",1984
"Aquatics","Swimming","4X100M Medley Relay","Gold","Women","HOGSHEAD, Nancy Lynn","Los Angeles","USA",1984
"Aquatics","Swimming","4X100M Medley Relay","Gold","Women","MEAGHER, Mary T.","Los Angeles","USA",1984
"Aquatics","Swimming","4X100M Medley Relay","Silver","Women","BEYERMANN, Ina","Los Angeles","FRG",1984
"Aquatics","Swimming","4X100M Medley Relay","Silver","Women","HASSE, Ute","Los Angeles","FRG",1984
"Aquatics","Swimming","4X100M Medley Relay","Silver","Women","SCHLICHT, Svenja","Los Angeles","FRG",1984
"Aquatics","Swimming","4X100M Medley Relay","Silver","Women","SEICK, Karin","Los Angeles","FRG",1984
"Aquatics","Swimming","4X200M Freestyle Relay","Bronze","Men","ASTBURY, Andrew","Los Angeles","GBR",1984
"Aquatics","Swimming","4X200M Freestyle Relay","Bronze","Men","COCHRAN, Neil","Los Angeles","GBR",1984
"Aquatics","Swimming","4X200M Freestyle Relay","Bronze","Men","EASTER, Paul Robert","Los Angeles","GBR",1984
"Aquatics","Swimming","4X200M Freestyle Relay","Bronze","Men","HOWE, Paul Tony","Los Angeles","GBR",1984
"Aquatics","Swimming","4X200M Freestyle Relay","Gold","Men","FLOAT, Jeffrey James","Los Angeles","USA",1984
"Aquatics","Swimming","4X200M Freestyle Relay","Gold","Men","HAYES, Lawrence Bruce","Los Angeles","USA",1984
"Aquatics","Swimming","4X200M Freestyle Relay","Gold","Men","HEATH, Michael Steward","Los Angeles","USA",1984
"Aquatics","Swimming","4X200M Freestyle Relay","Gold","Men","LARSON, David Erwin","Los Angeles","USA",1984
"Aquatics","Swimming","4X200M Freestyle Relay","Silver","Men","FAHRNER, Thomas","Los Angeles","FRG",1984
"Aquatics","Swimming","4X200M Freestyle Relay","Silver","Men","GROSS, Michael","Los Angeles","FRG",1984
"Aquatics","Swimming","4X200M Freestyle Relay","Silver","Men","KORTHALS, Dirk","Los Angeles","FRG",1984
"Aquatics","Swimming","4X200M Freestyle Relay","Silver","Men","SCHOWTKA, Alexander","Los Angeles","FRG",1984
"Aquatics","Swimming","800M Freestyle","Bronze","Women","HARDCASTLE, Sarah","Los Angeles","GBR",1984
"Aquatics","Swimming","800M Freestyle","Gold","Women","COHEN, Tiffany Lisa","Los Angeles","USA",1984
"Aquatics","Swimming","800M Freestyle","Silver","Women","RICHARDSON, Michele","Los Angeles","USA",1984
"Aquatics","Synchronized S.","Duet","Bronze","Women","KIMURA, Saeko","Los Angeles","JPN",1984
"Aquatics","Synchronized S.","Duet","Bronze","Women","MOTOYOSHI, Miwako","Los Angeles","JPN",1984
"Aquatics","Synchronized S.","Duet","Gold","Women","COSTIE, Candace","Los Angeles","USA",1984
"Aquatics","Synchronized S.","Duet","Gold","Women","RUIZ-CONFORTO, Tracie Lehuanani","Los Angeles","USA",1984
"Aquatics","Synchronized S.","Duet","Silver","Women","HAMBROOK, Sharon","Los Angeles","CAN",1984
"Aquatics","Synchronized S.","Duet","Silver","Women","KRYCZKA, Kelly","Los Angeles","CAN",1984
"Aquatics","Synchronized S.","Solo","Bronze","Women","MOTOYOSHI, Miwako","Los Angeles","JPN",1984
"Aquatics","Synchronized S.","Solo","Gold","Women","RUIZ-CONFORTO, Tracie Lehuanani","Los Angeles","USA",1984
"Aquatics","Synchronized S.","Solo","Silver","Women","WALDO, Carolyn","Los Angeles","CAN",1984
"Aquatics","Water polo","Water Polo","Bronze","Men","CHALMOWSKY, Santiago","Los Angeles","FRG",1984
"Aquatics","Water polo","Water Polo","Bronze","Men","FERNANDEZ, Armando","Los Angeles","FRG",1984
"Aquatics","Water polo","Water Polo","Bronze","Men","FREUND, Roland","Los Angeles","FRG",1984
"Aquatics","Water polo","Water Polo","Bronze","Men","HOPPE, Rainer","Los Angeles","FRG",1984
"Aquatics","Water polo","Water Polo","Bronze","Men","HUBER, Thomas","Los Angeles","FRG",1984
"Aquatics","Water polo","Water Polo","Bronze","Men","LOEBB, Thomas","Los Angeles","FRG",1984
"Aquatics","Water polo","Water Polo","Bronze","Men","OBSCHERNIKAT, Werner","Los Angeles","FRG",1984
"Aquatics","Water polo","Water Polo","Bronze","Men","OSSELMANN, Rainer","Los Angeles","FRG",1984
"Aquatics","Water polo","Water Polo","Bronze","Men","OTTO, Frank","Los Angeles","FRG",1984
"Aquatics","Water polo","Water Polo","Bronze","Men","RÖHLE, Peter","Los Angeles","FRG",1984
"Aquatics","Water polo","Water Polo","Bronze","Men","SCHRODER, Jurgen","Los Angeles","FRG",1984
"Aquatics","Water polo","Water Polo","Bronze","Men","STAMM, Hagen","Los Angeles","FRG",1984
"Aquatics","Water polo","Water Polo","Bronze","Men","THEISMANN, Dirk","Los Angeles","FRG",1984
"Aquatics","Water polo","Water Polo","Gold","Men","ANDRIC, Dragan","Los Angeles","YUG",1984
"Aquatics","Water polo","Water Polo","Gold","Men","BEBIC, Milivoj","Los Angeles","YUG",1984
"Aquatics","Water polo","Water Polo","Gold","Men","BUKIC, Perica","Los Angeles","YUG",1984
"Aquatics","Water polo","Water Polo","Gold","Men","DJUHO, Veselin","Los Angeles","YUG",1984
"Aquatics","Water polo","Water Polo","Gold","Men","KRIVOKAPIC, Milorad","Los Angeles","YUG",1984
"Aquatics","Water polo","Water Polo","Gold","Men","LUSIC, Deni","Los Angeles","YUG",1984
"Aquatics","Water polo","Water Polo","Gold","Men","MILANOVIC, Igor","Los Angeles","YUG",1984
