hpi_flavor,frequency,place_name,index,gdp_pc,inflation_avg,unemployment_rate,current_account_bal,date,gspc_close
purchase-only,monthly,West South Central Division,168.48,49080.56,2.668,5.542,-5.205,01/12/04,1211.920044
purchase-only,monthly,West South Central Division,169.46,50322.52,3.366,5.083,-5.746,01/01/05,1181.27002
purchase-only,monthly,West South Central Division,170.08,50322.52,3.366,5.083,-5.746,01/02/05,1203.599976
purchase-only,monthly,West South Central Division,170.7,50322.52,3.366,5.083,-5.746,01/03/05,1180.589966
purchase-only,monthly,West South Central Division,171.6,50322.52,3.366,5.083,-5.746,01/04/05,1156.849976
purchase-only,monthly,West South Central Division,172.57,50322.52,3.366,5.083,-5.746,01/05/05,1191.5
purchase-only,monthly,West South Central Division,173.62,50322.52,3.366,5.083,-5.746,01/06/05,1191.329956
purchase-only,monthly,West South Central Division,174.92,50322.52,3.366,5.083,-5.746,01/07/05,1234.180054
purchase-only,monthly,West South Central Division,174.99,50322.52,3.366,5.083,-5.746,01/08/05,1220.329956
purchase-only,monthly,West South Central Division,176.56,50322.52,3.366,5.083,-5.746,01/09/05,1228.810059
purchase-only,monthly,West South Central Division,178.25,50322.52,3.366,5.083,-5.746,01/10/05,1207.01001
purchase-only,monthly,West South Central Division,179.05,50322.52,3.366,5.083,-5.746,01/11/05,1249.47998
purchase-only,monthly,West South Central Division,180.5,50322.52,3.366,5.083,-5.746,01/12/05,1248.290039
purchase-only,monthly,West South Central Division,181.63,51235.84,3.222,4.608,-5.911,01/01/06,1280.079956
purchase-only,monthly,West South Central Division,182.52,51235.84,3.222,4.608,-5.911,01/02/06,1280.660034
purchase-only,monthly,West South Central Division,183.32,51235.84,3.222,4.608,-5.911,01/03/06,1294.869995
purchase-only,monthly,West South Central Division,183.33,51235.84,3.222,4.608,-5.911,01/04/06,1310.609985
purchase-only,monthly,West South Central Division,185.17,51235.84,3.222,4.608,-5.911,01/05/06,1270.089966
purchase-only,monthly,West South Central Division,185.5,51235.84,3.222,4.608,-5.911,01/06/06,1270.199951
purchase-only,monthly,West South Central Division,186.15,51235.84,3.222,4.608,-5.911,01/07/06,1276.660034
purchase-only,monthly,West South Central Division,187.42,51235.84,3.222,4.608,-5.911,01/08/06,1303.819946
purchase-only,monthly,West South Central Division,188.36,51235.84,3.222,4.608,-5.911,01/09/06,1335.849976
purchase-only,monthly,West South Central Division,189.1,51235.84,3.222,4.608,-5.911,01/10/06,1377.939941
purchase-only,monthly,West South Central Division,190.48,51235.84,3.222,4.608,-5.911,01/11/06,1400.630005
purchase-only,monthly,West South Central Division,190.97,51235.84,3.222,4.608,-5.911,01/12/06,1418.300049
purchase-only,monthly,West South Central Division,192.71,51751.28,2.871,4.617,-5.089,01/01/07,1438.23999
purchase-only,monthly,West South Central Division,193.25,51751.28,2.871,4.617,-5.089,01/02/07,1406.819946
purchase-only,monthly,West South Central Division,193.68,51751.28,2.871,4.617,-5.089,01/03/07,1420.859985
purchase-only,monthly,West South Central Division,194.13,51751.28,2.871,4.617,-5.089,01/04/07,1482.369995
purchase-only,monthly,West South Central Division,194.72,51751.28,2.871,4.617,-5.089,01/05/07,1530.619995
purchase-only,monthly,West South Central Division,194.51,51751.28,2.871,4.617,-5.089,01/06/07,1503.349976
purchase-only,monthly,West South Central Division,195.39,51751.28,2.871,4.617,-5.089,01/07/07,1455.27002
purchase-only,monthly,West South Central Division,196.0,51751.28,2.871,4.617,-5.089,01/08/07,1473.98999
purchase-only,monthly,West South Central Division,196.13,51751.28,2.871,4.617,-5.089,01/09/07,1526.75
purchase-only,monthly,West South Central Division,196.19,51751.28,2.871,4.617,-5.089,01/10/07,1549.380005
purchase-only,monthly,West South Central Division,195.64,51751.28,2.871,4.617,-5.089,01/11/07,1481.140015
purchase-only,monthly,West South Central Division,196.7,51751.28,2.871,4.617,-5.089,01/12/07,1468.359985
purchase-only,monthly,West South Central Division,195.74,51335.91,3.815,5.8,-4.716,01/01/08,1378.550049
purchase-only,monthly,West South Central Division,195.95,51335.91,3.815,5.8,-4.716,01/02/08,1330.630005
purchase-only,monthly,West South Central Division,195.08,51335.91,3.815,5.8,-4.716,01/03/08,1322.699951
purchase-only,monthly,West South Central Division,194.91,51335.91,3.815,5.8,-4.716,01/04/08,1385.589966
purchase-only,monthly,West South Central Division,194.8,51335.91,3.815,5.8,-4.716,01/05/08,1400.380005
purchase-only,monthly,West South Central Division,195.59,51335.91,3.815,5.8,-4.716,01/06/08,1280.0
purchase-only,monthly,West South Central Division,195.17,51335.91,3.815,5.8,-4.716,01/07/08,1267.380005
purchase-only,monthly,West South Central Division,193.55,51335.91,3.815,5.8,-4.716,01/08/08,1282.829956
purchase-only,monthly,West South Central Division,195.59,51335.91,3.815,5.8,-4.716,01/09/08,1166.359985
purchase-only,monthly,West South Central Division,193.48,51335.91,3.815,5.8,-4.716,01/10/08,968.75
purchase-only,monthly,West South Central Division,190.97,51335.91,3.815,5.8,-4.716,01/11/08,896.2399902
purchase-only,monthly,West South Central Division,192.14,51335.91,3.815,5.8,-4.716,01/12/08,903.25
purchase-only,monthly,West South Central Division,192.26,49569.21,-0.32,9.283,-2.623,01/01/09,825.8800049
purchase-only,monthly,West South Central Division,193.85,49569.21,-0.32,9.283,-2.623,01/02/09,735.0900269
purchase-only,monthly,West South Central Division,193.52,49569.21,-0.32,9.283,-2.623,01/03/09,797.8699951
purchase-only,monthly,West South Central Division,192.26,49569.21,-0.32,9.283,-2.623,01/04/09,872.8099976
purchase-only,monthly,West South Central Division,193.06,49569.21,-0.32,9.283,-2.623,01/05/09,919.1400146
purchase-only,monthly,West South Central Division,194.87,49569.21,-0.32,9.283,-2.623,01/06/09,919.3200073
purchase-only,monthly,West South Central Division,192.76,49569.21,-0.32,9.283,-2.623,01/07/09,987.4799805
purchase-only,monthly,West South Central Division,193.11,49569.21,-0.32,9.283,-2.623,01/08/09,1020.619995
purchase-only,monthly,West South Central Division,192.94,49569.21,-0.32,9.283,-2.623,01/09/09,1057.079956
purchase-only,monthly,West South Central Division,194.95,49569.21,-0.32,9.283,-2.623,01/10/09,1036.189941
purchase-only,monthly,West South Central Division,193.61,49569.21,-0.32,9.283,-2.623,01/11/09,1095.630005
purchase-only,monthly,West South Central Division,194.23,49569.21,-0.32,9.283,-2.623,01/12/09,1115.099976
purchase-only,monthly,West South Central Division,193.89,50523.5,1.637,9.608,-2.871,01/01/10,1073.869995
purchase-only,monthly,West South Central Division,193.35,50523.5,1.637,9.608,-2.871,01/02/10,1104.48999
purchase-only,monthly,West South Central Division,192.66,50523.5,1.637,9.608,-2.871,01/03/10,1169.430054
purchase-only,monthly,West South Central Division,193.84,50523.5,1.637,9.608,-2.871,01/04/10,1186.689941
purchase-only,monthly,West South Central Division,195.82,50523.5,1.637,9.608,-2.871,01/05/10,1089.410034
purchase-only,monthly,West South Central Division,192.91,50523.5,1.637,9.608,-2.871,01/06/10,1030.709961
purchase-only,monthly,West South Central Division,192.69,50523.5,1.637,9.608,-2.871,01/07/10,1101.599976
purchase-only,monthly,West South Central Division,193.37,50523.5,1.637,9.608,-2.871,01/08/10,1049.329956
purchase-only,monthly,West South Central Division,190.76,50523.5,1.637,9.608,-2.871,01/09/10,1141.199951
purchase-only,monthly,West South Central Division,190.12,50523.5,1.637,9.608,-2.871,01/10/10,1183.26001
purchase-only,monthly,West South Central Division,190.34,50523.5,1.637,9.608,-2.871,01/11/10,1180.550049
purchase-only,monthly,West South Central Division,189.52,50523.5,1.637,9.608,-2.871,01/12/10,1257.640015
purchase-only,monthly,West South Central Division,189.52,50943.53,3.14,8.933,-2.919,01/01/11,1286.119995
purchase-only,monthly,West South Central Division,188.84,50943.53,3.14,8.933,-2.919,01/02/11,1327.219971
purchase-only,monthly,West South Central Division,187.6,50943.53,3.14,8.933,-2.919,01/03/11,1325.829956
purchase-only,monthly,West South Central Division,189.46,50943.53,3.14,8.933,-2.919,01/04/11,1363.609985
purchase-only,monthly,West South Central Division,189.11,50943.53,3.14,8.933,-2.919,01/05/11,1345.199951
purchase-only,monthly,West South Central Division,191.05,50943.53,3.14,8.933,-2.919,01/06/11,1320.640015
purchase-only,monthly,West South Central Division,189.12,50943.53,3.14,8.933,-2.919,01/07/11,1292.280029
purchase-only,monthly,West South Central Division,188.79,50943.53,3.14,8.933,-2.919,01/08/11,1218.890015
purchase-only,monthly,West South Central Division,189.82,50943.53,3.14,8.933,-2.919,01/09/11,1131.420044
purchase-only,monthly,West South Central Division,190.09,50943.53,3.14,8.933,-2.919,01/10/11,1253.300049
purchase-only,monthly,West South Central Division,191.87,50943.53,3.14,8.933,-2.919,01/11/11,1246.959961
purchase-only,monthly,West South Central Division,192.62,50943.53,3.14,8.933,-2.919,01/12/11,1257.599976
purchase-only,monthly,West South Central Division,190.03,51736.82,2.073,8.075,-2.573,01/01/12,1312.410034
purchase-only,monthly,West South Central Division,192.32,51736.82,2.073,8.075,-2.573,01/02/12,1365.680054
purchase-only,monthly,West South Central Division,194.02,51736.82,2.073,8.075,-2.573,01/03/12,1408.469971
purchase-only,monthly,West South Central Division,194.9,51736.82,2.073,8.075,-2.573,01/04/12,1397.910034
purchase-only,monthly,West South Central Division,194.95,51736.82,2.073,8.075,-2.573,01/05/12,1310.329956
purchase-only,monthly,West South Central Division,195.79,51736.82,2.073,8.075,-2.573,01/06/12,1362.160034
purchase-only,monthly,West South Central Division,197.33,51736.82,2.073,8.075,-2.573,01/07/12,1379.319946
purchase-only,monthly,West South Central Division,197.64,51736.82,2.073,8.075,-2.573,01/08/12,1406.579956
purchase-only,monthly,West South Central Division,198.98,51736.82,2.073,8.075,-2.573,01/09/12,1440.670044
purchase-only,monthly,West South Central Division,199.91,51736.82,2.073,8.075,-2.573,01/10/12,1412.160034
purchase-only,monthly,West South Central Division,200.57,51736.82,2.073,8.075,-2.573,01/11/12,1416.180054
purchase-only,monthly,West South Central Division,201.0,51736.82,2.073,8.075,-2.573,01/12/12,1426.189941
purchase-only,monthly,West South Central Division,202.44,52329.15,1.466,7.358,-2.016,01/01/13,1498.109985
purchase-only,monthly,West South Central Division,203.61,52329.15,1.466,7.358,-2.016,01/02/13,1514.680054
purchase-only,monthly,West South Central Division,204.51,52329.15,1.466,7.358,-2.016,01/03/13,1569.189941
purchase-only,monthly,West South Central Division,205.37,52329.15,1.466,7.358,-2.016,01/04/13,1597.569946
purchase-only,monthly,West South Central Division,207.2,52329.15,1.466,7.358,-2.016,01/05/13,1630.73999
purchase-only,monthly,West South Central Division,207.77,52329.15,1.466,7.358,-2.016,01/06/13,1606.280029
purchase-only,monthly,West South Central Division,207.11,52329.15,1.466,7.358,-2.016,01/07/13,1685.72998
purchase-only,monthly,West South Central Division,207.94,52329.15,1.466,7.358,-2.016,01/08/13,1632.969971
purchase-only,monthly,West South Central Division,209.11,52329.15,1.466,7.358,-2.016,01/09/13,1681.550049
purchase-only,monthly,West South Central Division,209.98,52329.15,1.466,7.358,-2.016,01/10/13,1756.540039
purchase-only,monthly,West South Central Division,210.35,52329.15,1.466,7.358,-2.016,01/11/13,1805.810059
purchase-only,monthly,West South Central Division,213.71,52329.15,1.466,7.358,-2.016,01/12/13,1848.359985
purchase-only,monthly,West South Central Division,213.75,53141.85,1.615,6.158,-2.109,01/01/14,1782.589966
purchase-only,monthly,West South Central Division,214.81,53141.85,1.615,6.158,-2.109,01/02/14,1859.449951
purchase-only,monthly,West South Central Division,215.34,53141.85,1.615,6.158,-2.109,01/03/14,1872.339966
purchase-only,monthly,West South Central Division,215.28,53141.85,1.615,6.158,-2.109,01/04/14,1883.949951
purchase-only,monthly,West South Central Division,216.09,53141.85,1.615,6.158,-2.109,01/05/14,1923.569946
purchase-only,monthly,West South Central Division,217.03,53141.85,1.615,6.158,-2.109,01/06/14,1960.22998
purchase-only,monthly,West South Central Division,219.3,53141.85,1.615,6.158,-2.109,01/07/14,1930.670044
purchase-only,monthly,West South Central Division,220.14,53141.85,1.615,6.158,-2.109,01/08/14,2003.369995
purchase-only,monthly,West South Central Division,221.01,53141.85,1.615,6.158,-2.109,01/09/14,1972.290039
purchase-only,monthly,West South Central Division,221.73,53141.85,1.615,6.158,-2.109,01/10/14,2018.050049
purchase-only,monthly,West South Central Division,223.2,53141.85,1.615,6.158,-2.109,01/11/14,2067.560059
purchase-only,monthly,West South Central Division,224.82,53141.85,1.615,6.158,-2.109,01/12/14,2058.899902
purchase-only,monthly,West South Central Division,225.85,54187.9,0.121,5.275,-2.244,01/01/15,1994.98999
purchase-only,monthly,West South Central Division,227.17,54187.9,0.121,5.275,-2.244,01/02/15,2104.5
purchase-only,monthly,West South Central Division,226.88,54187.9,0.121,5.275,-2.244,01/03/15,2067.889893
purchase-only,monthly,West South Central Division,228.27,54187.9,0.121,5.275,-2.244,01/04/15,2085.51001
purchase-only,monthly,West South Central Division,230.35,54187.9,0.121,5.275,-2.244,01/05/15,2107.389893
purchase-only,monthly,West South Central Division,230.82,54187.9,0.121,5.275,-2.244,01/06/15,2063.110107
purchase-only,monthly,West South Central Division,232.18,54187.9,0.121,5.275,-2.244,01/07/15,2103.840088
purchase-only,monthly,West South Central Division,233.1,54187.9,0.121,5.275,-2.244,01/08/15,1972.180054
purchase-only,monthly,West South Central Division,233.93,54187.9,0.121,5.275,-2.244,01/09/15,1920.030029
purchase-only,monthly,West South Central Division,235.52,54187.9,0.121,5.275,-2.244,01/10/15,2079.360107
purchase-only,monthly,West South Central Division,235.18,54187.9,0.121,5.275,-2.244,01/11/15,2080.409912
purchase-only,monthly,West South Central Division,236.12,54187.9,0.121,5.275,-2.244,01/12/15,2043.939941
purchase-only,monthly,West South Central Division,237.07,54700.34,1.267,4.875,-2.119,01/01/16,1940.23999
purchase-only,monthly,West South Central Division,237.24,54700.34,1.267,4.875,-2.119,01/02/16,1932.22998
purchase-only,monthly,West South Central Division,240.27,54700.34,1.267,4.875,-2.119,01/03/16,2059.73999
purchase-only,monthly,West South Central Division,240.7,54700.34,1.267,4.875,-2.119,01/04/16,2065.300049
purchase-only,monthly,West South Central Division,242.18,54700.34,1.267,4.875,-2.119,01/05/16,2096.949951
purchase-only,monthly,West South Central Division,243.1,54700.34,1.267,4.875,-2.119,01/06/16,2098.860107
purchase-only,monthly,West South Central Division,245.06,54700.34,1.267,4.875,-2.119,01/07/16,2173.600098
purchase-only,monthly,West South Central Division,245.46,54700.34,1.267,4.875,-2.119,01/08/16,2170.949951
purchase-only,monthly,West South Central Division,245.77,54700.34,1.267,4.875,-2.119,01/09/16,2168.27002
purchase-only,monthly,West South Central Division,247.04,54700.34,1.267,4.875,-2.119,01/10/16,2126.149902
purchase-only,monthly,West South Central Division,248.14,54700.34,1.267,4.875,-2.119,01/11/16,2198.810059
purchase-only,monthly,West South Central Division,250.1,54700.34,1.267,4.875,-2.119,01/12/16,2238.830078
purchase-only,monthly,West South Central Division,251.5,55572.58,2.131,4.358,-1.887,01/01/17,2278.870117
purchase-only,monthly,West South Central Division,251.84,55572.58,2.131,4.358,-1.887,01/02/17,2363.639893
purchase-only,monthly,West South Central Division,252.05,55572.58,2.131,4.358,-1.887,01/03/17,2362.719971
purchase-only,monthly,West South Central Division,255.65,55572.58,2.131,4.358,-1.887,01/04/17,2384.199951
purchase-only,monthly,West South Central Division,257.02,55572.58,2.131,4.358,-1.887,01/05/17,2411.800049
purchase-only,monthly,West South Central Division,256.87,55572.58,2.131,4.358,-1.887,01/06/17,2423.409912
purchase-only,monthly,West South Central Division,258.32,55572.58,2.131,4.358,-1.887,01/07/17,2470.300049
purchase-only,monthly,West South Central Division,259.2,55572.58,2.131,4.358,-1.887,01/08/17,2471.649902
purchase-only,monthly,West South Central Division,261.25,55572.58,2.131,4.358,-1.887,01/09/17,2519.360107
purchase-only,monthly,West South Central Division,261.82,55572.58,2.131,4.358,-1.887,01/10/17,2575.26001
